BARCODE,ARR_DESIGN,EXP_ID,GROUP_ID,INDIVIDUAL_ID,ORGAN,MATERIAL_ID,COMPOUND_NAME,COMPOUND_ABBREVIATION,COMPOUND_NO,SPECIES,EXP_TEST_TYPE,SINGLE_REPEAT_TYPE,SEX_TYPE,STRAIN_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL
003017885022,Rat230_2,0690,12,3,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intravenous injection,6,24 hr,2,mg/kg,Middle
003017886016,Rat230_2,0690,12,3,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intravenous injection,6,24 hr,2,mg/kg,Middle
003017885023,Rat230_2,0690,12,5,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intravenous injection,6,24 hr,2,mg/kg,Middle
003017886017,Rat230_2,0690,12,5,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,intravenous injection,6,24 hr,2,mg/kg,Middle
003017880028,Rat230_2,0691,01,1,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Control
003017883010,Rat230_2,0691,01,1,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Control
003017880029,Rat230_2,0691,01,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Control
003017883011,Rat230_2,0691,01,2,Kidney,B,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Control
003017880030,Rat230_2,0691,01,3,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Control
003017883012,Rat230_2,0691,01,3,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Control
003017881010,Rat230_2,0691,02,1,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Control
003017883022,Rat230_2,0691,02,1,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Control
003017881011,Rat230_2,0691,02,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Control
003017883023,Rat230_2,0691,02,2,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Control
003017881012,Rat230_2,0691,02,5,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Control
003017883024,Rat230_2,0691,02,5,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Control
003017881022,Rat230_2,0691,03,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Control
003017882016,Rat230_2,0691,03,2,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Control
003017881023,Rat230_2,0691,03,3,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Control
003017882017,Rat230_2,0691,03,3,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Control
003017881024,Rat230_2,0691,03,4,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Control
003017882018,Rat230_2,0691,03,4,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Control
003017882004,Rat230_2,0691,04,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Control
003017882028,Rat230_2,0691,04,2,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Control
003017882005,Rat230_2,0691,04,3,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Control
003017882029,Rat230_2,0691,04,3,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Control
003017882006,Rat230_2,0691,04,4,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Control
003017882030,Rat230_2,0691,04,4,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Control
003017881001,Rat230_2,0691,05,1,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Low
003017883013,Rat230_2,0691,05,1,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Low
003017881002,Rat230_2,0691,05,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Low
003017883014,Rat230_2,0691,05,2,Kidney,B,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Low
003017881003,Rat230_2,0691,05,4,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Low
003017883015,Rat230_2,0691,05,4,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Low
003017881013,Rat230_2,0691,06,1,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Low
003017883025,Rat230_2,0691,06,1,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Low
003017881014,Rat230_2,0691,06,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Low
003017883026,Rat230_2,0691,06,2,Kidney,B,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Low
003017881015,Rat230_2,0691,06,5,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Low
003017883027,Rat230_2,0691,06,5,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Low
003017881025,Rat230_2,0691,07,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Low
003017882019,Rat230_2,0691,07,2,Kidney,B,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Low
003017881026,Rat230_2,0691,07,4,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Low
003017882020,Rat230_2,0691,07,4,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Low
003017881027,Rat230_2,0691,07,5,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Low
003017882021,Rat230_2,0691,07,5,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Low
003017882007,Rat230_2,0691,08,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Low
003017883001,Rat230_2,0691,08,2,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Low
003017882008,Rat230_2,0691,08,3,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Low
003017883002,Rat230_2,0691,08,3,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Low
003017882009,Rat230_2,0691,08,5,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Low
003017883003,Rat230_2,0691,08,5,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Low
003017881004,Rat230_2,0691,09,1,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Middle
003017883016,Rat230_2,0691,09,1,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Middle
003017881005,Rat230_2,0691,09,3,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Middle
003017883017,Rat230_2,0691,09,3,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Middle
003017881006,Rat230_2,0691,09,5,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Middle
003017883018,Rat230_2,0691,09,5,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,0,mg/kg,Middle
003017881016,Rat230_2,0691,10,1,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Middle
003017885024,Rat230_2,0691,10,1,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Middle
003017881017,Rat230_2,0691,10,4,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Middle
003017885025,Rat230_2,0691,10,4,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Middle
003017881018,Rat230_2,0691,10,5,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Middle
003017885026,Rat230_2,0691,10,5,Kidney,B,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,0,mg/kg,Middle
003017881028,Rat230_2,0691,11,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Middle
003017882022,Rat230_2,0691,11,2,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Middle
003017881029,Rat230_2,0691,11,4,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Middle
003017882023,Rat230_2,0691,11,4,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Middle
003017881030,Rat230_2,0691,11,5,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Middle
003017882024,Rat230_2,0691,11,5,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,0,mg/kg,Middle
003017882010,Rat230_2,0691,12,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Middle
003017883004,Rat230_2,0691,12,2,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Middle
003017882011,Rat230_2,0691,12,3,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Middle
003017883005,Rat230_2,0691,12,3,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Middle
003017882012,Rat230_2,0691,12,4,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Middle
003017883006,Rat230_2,0691,12,4,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,0,mg/kg,Middle
003017881007,Rat230_2,0691,13,1,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,1,mg/kg,High
003017883019,Rat230_2,0691,13,1,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,1,mg/kg,High
003017881008,Rat230_2,0691,13,4,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,1,mg/kg,High
003017883020,Rat230_2,0691,13,4,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,1,mg/kg,High
003017881009,Rat230_2,0691,13,5,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,1,mg/kg,High
003017883021,Rat230_2,0691,13,5,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,4 day,1,mg/kg,High
003017881019,Rat230_2,0691,14,1,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,1,mg/kg,High
003017885027,Rat230_2,0691,14,1,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,1,mg/kg,High
003017881020,Rat230_2,0691,14,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,1,mg/kg,High
003017885028,Rat230_2,0691,14,2,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,1,mg/kg,High
003017881021,Rat230_2,0691,14,3,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,1,mg/kg,High
003017885029,Rat230_2,0691,14,3,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,8 day,1,mg/kg,High
003017882001,Rat230_2,0691,15,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,1,mg/kg,High
003017882025,Rat230_2,0691,15,2,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,1,mg/kg,High
003017882002,Rat230_2,0691,15,4,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,1,mg/kg,High
003017882026,Rat230_2,0691,15,4,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,1,mg/kg,High
003017882003,Rat230_2,0691,15,5,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,1,mg/kg,High
003017882027,Rat230_2,0691,15,5,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,15 day,1,mg/kg,High
003017882013,Rat230_2,0691,16,1,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,1,mg/kg,High
003017883007,Rat230_2,0691,16,1,Kidney,B,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,1,mg/kg,High
003017882014,Rat230_2,0691,16,2,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,1,mg/kg,High
003017883008,Rat230_2,0691,16,2,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,1,mg/kg,High
003017882015,Rat230_2,0691,16,4,Liver,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,1,mg/kg,High
003017883009,Rat230_2,0691,16,4,Kidney,A,amphotericin B,AMB,00157,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,intravenous injection,6,29 day,1,mg/kg,High
003017949015,Rat230_2,0692,01,2,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,0,É g/kg,Control
003017908005,Rat230_2,0692,01,2,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,0,É g/kg,Control
003017949016,Rat230_2,0692,01,3,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,0,É g/kg,Control
003017908006,Rat230_2,0692,01,3,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,0,É g/kg,Control
003017949017,Rat230_2,0692,01,4,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,0,É g/kg,Control
003017908007,Rat230_2,0692,01,4,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,0,É g/kg,Control
003017949027,Rat230_2,0692,02,1,Liver,B,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,0,É g/kg,Control
003017908017,Rat230_2,0692,02,1,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,0,É g/kg,Control
003017949028,Rat230_2,0692,02,2,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,0,É g/kg,Control
003017908018,Rat230_2,0692,02,2,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,0,É g/kg,Control
003017949029,Rat230_2,0692,02,5,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,0,É g/kg,Control
003017908019,Rat230_2,0692,02,5,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,0,É g/kg,Control
003017950009,Rat230_2,0692,03,1,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,0,É g/kg,Control
003017924008,Rat230_2,0692,03,1,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,0,É g/kg,Control
003017950010,Rat230_2,0692,03,3,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,0,É g/kg,Control
003017924009,Rat230_2,0692,03,3,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,0,É g/kg,Control
003017950011,Rat230_2,0692,03,4,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,0,É g/kg,Control
003017924010,Rat230_2,0692,03,4,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,0,É g/kg,Control
003017950021,Rat230_2,0692,04,2,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,0,É g/kg,Control
003017929002,Rat230_2,0692,04,2,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,0,É g/kg,Control
003017950022,Rat230_2,0692,04,4,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,0,É g/kg,Control
003017929003,Rat230_2,0692,04,4,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,0,É g/kg,Control
003017950023,Rat230_2,0692,04,5,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,0,É g/kg,Control
003017929004,Rat230_2,0692,04,5,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,0,É g/kg,Control
003017949018,Rat230_2,0692,05,2,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,20,É g/kg,Low
003017908008,Rat230_2,0692,05,2,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,20,É g/kg,Low
003017949019,Rat230_2,0692,05,3,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,20,É g/kg,Low
003017908009,Rat230_2,0692,05,3,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,20,É g/kg,Low
003017949020,Rat230_2,0692,05,5,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,20,É g/kg,Low
003017908010,Rat230_2,0692,05,5,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,3 hr,20,É g/kg,Low
003017949030,Rat230_2,0692,06,1,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,20,É g/kg,Low
003017908020,Rat230_2,0692,06,1,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,20,É g/kg,Low
003017950001,Rat230_2,0692,06,3,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,20,É g/kg,Low
003017908021,Rat230_2,0692,06,3,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,20,É g/kg,Low
003017950002,Rat230_2,0692,06,5,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,20,É g/kg,Low
003017908022,Rat230_2,0692,06,5,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,6 hr,20,É g/kg,Low
003017950012,Rat230_2,0692,07,1,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,20,É g/kg,Low
003017924011,Rat230_2,0692,07,1,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,20,É g/kg,Low
003017950013,Rat230_2,0692,07,4,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,20,É g/kg,Low
003017924012,Rat230_2,0692,07,4,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,20,É g/kg,Low
003017950014,Rat230_2,0692,07,5,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,20,É g/kg,Low
003017924013,Rat230_2,0692,07,5,Kidney,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,9 hr,20,É g/kg,Low
003017950024,Rat230_2,0692,08,2,Liver,A,desmopressin acetate,DDAVP,00159,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,subcutaneous injection,6,24 hr,20,É g/kg,Low
